segment_id,month,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,IRI
1,24,2.8576218455285374,87.71206288515648,2.798281237773557,0.0636847427606427,2.8062243047094064,2.693539185459879,0.0513975408191309,6950.796060156783,6.864049867881441,15.534658623604406,27.675171274403542,0,24,4,3,2,3,2.8576218455285374
1,25,2.8841753104743715,87.64723268773773,2.849340486904105,0.0396298561748828,2.8576218455285374,2.730997563082729,0.0265534649458341,6950.796060156783,6.864049867881441,15.61799195693774,27.675171274403542,0,25,1,3,2,3,2.8841753104743715
1,26,2.9028125957328075,87.59427675985009,2.8815365839119056,0.0227106392338345,2.8841753104743715,2.8062243047094064,0.0186372852584359,6950.796060156783,6.864049867881441,15.701325290271074,27.675171274403542,0,26,1,3,2,3,2.9028125957328075
1,27,2.9733093593810684,87.46353161437769,2.920099088529416,0.0470142190569013,2.9028125957328075,2.8576218455285374,0.0704967636482609,6950.796060156783,6.864049867881441,15.784658623604406,27.675171274403542,0,27,1,3,2,3,2.9733093593810684
1,28,2.9600491674470546,87.4584219022787,2.9453903741869767,0.0374647645942221,2.9733093593810684,2.8841753104743715,-0.0132601919340138,6950.796060156783,6.864049867881441,15.86799195693774,27.675171274403542,0,28,2,3,2,3,2.9600491674470546
1,29,3.0079839693940653,87.3615196993582,2.980447498740729,0.0247517895224308,2.9600491674470546,2.9028125957328075,0.0479348019470107,6950.796060156783,6.864049867881441,15.951325290271074,27.675171274403542,0,29,2,3,2,3,3.0079839693940653
1,30,3.0590354815807164,87.25994243107822,3.0090228728072788,0.0495013341907863,3.0079839693940653,2.9733093593810684,0.051051512186651,6950.796060156783,6.864049867881441,16.034658623604408,27.675171274403542,0,30,2,3,2,3,3.0590354815807164
1,31,3.0859264729513978,87.1946059440222,3.05098197464206,0.0395904369223656,3.0590354815807164,2.9600491674470546,0.0268909913706814,6950.796060156783,6.864049867881441,16.11799195693774,27.675171274403542,0,31,3,3,2,3,3.0859264729513978
1,32,3.084933708362608,87.17109509090538,3.0766318876315744,0.0152470169151719,3.0859264729513978,3.0079839693940653,-0.0009927645887897,6950.796060156783,6.864049867881441,16.201325290271072,27.675171274403542,0,32,3,3,2,3,3.084933708362608
1,33,3.1192820008675577,87.09457265214795,3.096714060727188,0.0195507119311807,3.084933708362608,3.0590354815807164,0.0343482925049496,6950.796060156783,6.864049867881441,16.284658623604408,27.675171274403542,0,33,3,3,2,3,3.1192820008675577
1,34,3.1418829438532145,87.03567123766948,3.11536621769446,0.028675841297763,3.1192820008675577,3.0859264729513978,0.0226009429856568,6950.796060156783,6.864049867881441,16.36799195693774,27.675171274403542,0,34,4,3,2,3,3.1418829438532145
1,35,3.185307719362052,86.94553407440621,3.148824221360941,0.0335556981116063,3.1418829438532145,3.084933708362608,0.043424775508837,6950.796060156783,6.864049867881441,16.451325290271072,27.675171274403542,0,35,4,3,2,3,3.185307719362052
1,36,3.2723877503335776,86.78991402794894,3.199859471182948,0.0664581916652204,3.185307719362052,3.1192820008675577,0.087080030971526,6950.796060156783,6.864049867881441,16.534658623604408,27.675171274403542,0,36,4,3,2,3,3.2723877503335776
1,37,3.292823230204626,86.73426080814235,3.2501728999667514,0.0570965931606207,3.2723877503335776,3.1418829438532145,0.0204354798710482,6950.796060156783,6.864049867881441,16.61799195693774,27.675171274403542,0,37,1,3,2,3,3.292823230204626
1,38,3.330038278077472,86.65343823633307,3.2984164195385586,0.0292294143369389,3.292823230204626,3.185307719362052,0.0372150478728463,6950.796060156783,6.864049867881441,16.701325290271072,27.675171274403542,0,38,1,3,2,3,3.330038278077472
1,39,3.3268556111497483,86.63321223672467,3.3165723731439485,0.0206288314006551,3.330038278077472,3.2723877503335776,-0.0031826669277239,6950.796060156783,6.864049867881441,16.784658623604408,27.675171274403542,0,39,1,3,2,3,3.3268556111497483
1,40,3.367300348495805,86.54754513070559,3.3413980792410087,0.022488397155052,3.3268556111497483,3.292823230204626,0.0404447373460565,6950.796060156783,6.864049867881441,16.86799195693774,27.675171274403542,0,40,2,3,2,3,3.367300348495805
1,41,3.364526553622828,86.52670582301506,3.35289417108946,0.0225926633511631,3.367300348495805,3.330038278077472,-0.0027737948729775,6950.796060156783,6.864049867881441,16.951325290271072,27.675171274403542,0,41,2,3,2,3,3.364526553622828
1,42,3.3459558315076463,86.52956190618782,3.3592609112087595,0.0116057030759987,3.364526553622828,3.3268556111497483,-0.0185707221151809,6950.796060156783,6.864049867881441,17.034658623604408,27.675171274403542,0,42,2,3,2,3,3.3459558315076463
1,43,3.359193045345382,86.48470608543121,3.356558476825285,0.0095615711802145,3.3459558315076463,3.367300348495805,0.0132372138377356,6950.796060156783,6.864049867881441,17.11799195693774,27.675171274403542,0,43,3,3,2,3,3.359193045345382
1,44,3.354486581625627,86.46676578101085,3.353211819492885,0.0067100463051284,3.359193045345382,3.364526553622828,-0.0047064637197551,6950.796060156783,6.864049867881441,17.201325290271072,27.675171274403542,0,44,3,3,2,3,3.354486581625627
1,45,3.388040087623633,86.39143552201384,3.36723990486488,0.0181665462398232,3.354486581625627,3.3459558315076463,0.0335535059980061,6950.796060156783,6.864049867881441,17.284658623604408,27.675171274403542,0,45,3,3,2,3,3.388040087623633
1,46,3.3838027236590653,86.3727915679607,3.3754431309694417,0.0182721518612622,3.388040087623633,3.359193045345382,-0.0042373639645676,6950.796060156783,6.864049867881441,17.36799195693774,27.675171274403542,0,46,4,3,2,3,3.3838027236590653
1,47,3.4104729192300587,86.30778627460421,3.3941052435042525,0.014332285925144,3.3838027236590653,3.354486581625627,0.0266701955709933,6950.796060156783,6.864049867881441,17.451325290271072,27.675171274403542,0,47,4,3,2,3,3.4104729192300587
1,48,3.427754007320976,86.25686464246782,3.4073432167367,0.0221421568993242,3.4104729192300587,3.388040087623633,0.0172810880909168,6950.796060156783,6.864049867881441,17.534658623604408,27.675171274403542,0,48,4,3,2,3,3.427754007320976
1,49,3.476297194995097,86.15904986095666,3.438174707182044,0.0341269989772465,3.427754007320976,3.3838027236590653,0.0485431876741215,6950.796060156783,6.864049867881441,17.61799195693774,27.675171274403542,0,49,1,3,2,3,3.476297194995097
1,50,3.4939717390538685,86.10753804486849,3.466007647123314,0.0342870689257018,3.476297194995097,3.4104729192300587,0.0176745440587713,6950.796060156783,6.864049867881441,17.701325290271072,27.675171274403542,0,50,1,3,2,3,3.4939717390538685
1,51,3.49658738991697,86.07861456857384,3.488952107988645,0.0110372335534918,3.4939717390538685,3.427754007320976,0.0026156508631016,6950.796060156783,6.864049867881441,17.784658623604408,27.675171274403542,0,51,1,3,2,3,3.49658738991697
1,52,3.5352373907095727,85.99563956738493,3.508598839893471,0.0231067024809942,3.49658738991697,3.476297194995097,0.0386500007926025,6950.796060156783,6.864049867881441,17.86799195693774,27.675171274403542,0,52,2,3,2,3,3.5352373907095727
1,53,3.554385622404862,85.941917219842,3.5287368010104685,0.0294423533282826,3.5352373907095727,3.4939717390538685,0.0191482316952895,6950.796060156783,6.864049867881441,17.951325290271072,27.675171274403542,0,53,2,3,2,3,3.554385622404862
1,54,3.614932642659394,85.8260966894602,3.568185218591277,0.0416011410542641,3.554385622404862,3.49658738991697,0.0605470202545324,6950.796060156783,6.864049867881441,18.034658623604408,27.675171274403542,0,54,2,3,2,3,3.614932642659394
1,55,3.619206803590128,85.7946854480641,3.596175022884794,0.0362537254260709,3.614932642659394,3.5352373907095727,0.0042741609307328,6950.796060156783,6.864049867881441,18.11799195693774,27.675171274403542,0,55,3,3,2,3,3.619206803590128
1,56,3.682354541446106,85.67496384128015,3.638831329231876,0.0377527431321031,3.619206803590128,3.554385622404862,0.0631477378559783,6950.796060156783,6.864049867881441,18.201325290271072,27.675171274403542,0,56,3,3,2,3,3.682354541446106
1,57,3.750697892391466,85.5474488148621,3.6840864124758994,0.0657626500491561,3.682354541446106,3.614932642659394,0.0683433509453599,6950.796060156783,6.864049867881441,18.284658623604408,27.675171274403542,0,57,3,3,2,3,3.750697892391466
1,58,3.748982531953194,85.5250218555195,3.727344988596922,0.0389723089703537,3.750697892391466,3.619206803590128,-0.0017153604382715,6950.796060156783,6.864049867881441,18.36799195693774,27.675171274403542,0,58,4,3,2,3,3.748982531953194
1,59,3.786976759038261,85.4430305148919,3.76221906112764,0.0214579430452497,3.748982531953194,3.682354541446106,0.037994227085067,6950.796060156783,6.864049867881441,18.451325290271072,27.675171274403542,0,59,4,3,2,3,3.786976759038261
1,60,3.8172637672093,85.37260000263534,3.7844076860669182,0.0342130366084878,3.786976759038261,3.750697892391466,0.0302870081710384,6950.796060156783,6.864049867881441,18.534658623604408,27.675171274403542,0,60,4,3,2,3,3.8172637672093
1,61,3.858716520477047,85.28542087273372,3.820985682241536,0.0360144114411673,3.8172637672093,3.748982531953194,0.0414527532677473,6950.796060156783,6.864049867881441,18.61799195693774,27.675171274403542,0,61,1,3,2,3,3.858716520477047
1,62,3.904126443851496,85.19230598767204,3.8600355771792807,0.0434463586655932,3.858716520477047,3.786976759038261,0.0454099233744491,6950.796060156783,6.864049867881441,18.701325290271072,27.675171274403542,0,62,1,3,2,3,3.904126443851496
1,63,3.931371491158066,85.12643841671219,3.898071485162203,0.0367039927625276,3.904126443851496,3.8172637672093,0.0272450473065699,6950.796060156783,6.864049867881441,18.784658623604408,27.675171274403542,0,63,1,3,2,3,3.931371491158066
1,64,3.964649651824327,85.05152117571281,3.93338252894463,0.0303116789466514,3.931371491158066,3.858716520477047,0.0332781606662608,6950.796060156783,6.864049867881441,18.86799195693774,27.675171274403542,0,64,2,3,2,3,3.964649651824327
1,65,3.9979729199017098,84.97653627359672,3.964664687628034,0.0333007169176619,3.964649651824327,3.904126443851496,0.0333232680773827,6950.796060156783,6.864049867881441,18.951325290271072,27.675171274403542,0,65,2,3,2,3,3.9979729199017098
1,66,4.03971909297691,84.88891701398393,4.000780554900982,0.0376133933520658,3.9979729199017098,3.931371491158066,0.0417461730751997,6950.796060156783,6.864049867881441,19.034658623604408,27.675171274403542,0,66,2,3,2,3,4.03971909297691
1,67,4.085978896370809,84.79452730889308,4.041223636416476,0.0440222751773598,4.03971909297691,3.964649651824327,0.046259803393899,6950.796060156783,6.864049867881441,19.11799195693774,27.675171274403542,0,67,3,3,2,3,4.085978896370809
1,68,4.122570015462856,84.71464063025502,4.082756001603524,0.0415193825484433,4.085978896370809,3.9979729199017098,0.0365911190920469,6950.796060156783,6.864049867881441,19.201325290271072,27.675171274403542,0,68,3,3,2,3,4.122570015462856
1,69,4.145403790259773,84.65538996805964,4.117984234031145,0.0299766833878174,4.122570015462856,4.03971909297691,0.0228337747969176,6950.796060156783,6.864049867881441,19.284658623604408,27.675171274403542,0,69,3,3,2,3,4.145403790259773
1,70,4.181485376906345,84.57626758808978,4.149819727542991,0.0297048873095231,4.145403790259773,4.085978896370809,0.0360815866465715,6950.796060156783,6.864049867881441,19.36799195693774,27.675171274403542,0,70,4,3,2,3,4.181485376906345
1,71,4.209122395615784,84.50981206002562,4.178670520927301,0.0319524291371731,4.181485376906345,4.122570015462856,0.0276370187094396,6950.796060156783,6.864049867881441,19.451325290271072,27.675171274403542,0,71,4,3,2,3,4.209122395615784
1,72,4.232178220187371,84.45022832316823,4.207595330903167,0.0253808990178891,4.209122395615784,4.145403790259773,0.0230558245715863,6950.796060156783,6.864049867881441,19.534658623604408,27.675171274403542,0,72,4,3,2,3,4.232178220187371
1,73,4.233195954626221,84.42370172150996,4.224832190143125,0.0136145943353334,4.232178220187371,4.181485376906345,0.0010177344388502,6950.796060156783,6.864049867881441,19.61799195693774,27.675171274403542,0,73,1,3,2,3,4.233195954626221
1,74,4.285421633364877,84.32036320340198,4.250265269392823,0.0304505565080328,4.233195954626221,4.209122395615784,0.0522256787386563,6950.796060156783,6.864049867881441,19.701325290271072,27.675171274403542,0,74,1,3,2,3,4.285421633364877
1,75,4.275049206868299,84.31092184314684,4.264555598286465,0.0276490008088917,4.285421633364877,4.232178220187371,-0.0103724264965787,6950.796060156783,6.864049867881441,19.784658623604408,27.675171274403542,0,75,1,3,2,3,4.275049206868299
1,76,4.327026110145706,84.20795648823074,4.295832316792961,0.027507932776879,4.275049206868299,4.233195954626221,0.0519769032774073,6950.796060156783,6.864049867881441,19.86799195693774,27.675171274403542,0,76,2,3,2,3,4.327026110145706
1,77,4.358248537978998,84.1361228464808,4.320107951664334,0.0420288931795401,4.327026110145706,4.285421633364877,0.0312224278332919,6950.796060156783,6.864049867881441,19.951325290271072,27.675171274403542,0,77,2,3,2,3,4.358248537978998
1,78,4.413769767255856,84.02784100256551,4.366348138460187,0.0439353861730742,4.358248537978998,4.275049206868299,0.0555212292768576,6950.796060156783,6.864049867881441,20.034658623604408,27.675171274403542,0,78,2,3,2,3,4.413769767255856
1,79,4.456497071994273,83.93875004545788,4.409505125743042,0.0492629067804817,4.413769767255856,4.327026110145706,0.0427273047384177,6950.796060156783,6.864049867881441,20.11799195693774,27.675171274403542,0,79,3,3,2,3,4.456497071994273
1,80,4.454164140410045,83.91724944283422,4.441476993220058,0.0240234972561817,4.456497071994273,4.358248537978998,-0.0023329315842284,6950.796060156783,6.864049867881441,20.201325290271072,27.675171274403542,0,80,3,3,2,3,4.454164140410045
1,81,4.504964680135962,83.81604863324536,4.471875297513427,0.0286799768863148,4.454164140410045,4.413769767255856,0.050800539725917,6950.796060156783,6.864049867881441,20.284658623604408,27.675171274403542,0,81,3,3,2,3,4.504964680135962
1,82,4.538926479813342,83.74010593372928,4.499351766786449,0.0426590218181534,4.504964680135962,4.456497071994273,0.03396179967738,6950.796060156783,6.864049867881441,20.36799195693774,27.675171274403542,0,82,4,3,2,3,4.538926479813342
1,83,4.5729788083627545,83.66402744090516,4.53895665610402,0.0340070741547826,4.538926479813342,4.454164140410045,0.0340523285494125,6950.796060156783,6.864049867881441,20.451325290271072,27.675171274403542,0,83,4,3,2,3,4.5729788083627545
1,84,1.7883517214900777,87.81596807121419,3.6334190032220577,1.5979658462740338,4.5729788083627545,4.504964680135962,-2.784627086872677,6950.796060156783,6.864049867881441,20.534658623604408,27.675171274403542,0,84,4,3,2,3,1.7883517214900777
1,85,1.8204043208154808,87.74288917222607,2.727244950222771,1.598532748677396,1.7883517214900777,4.538926479813342,0.0320525993254032,6950.796060156783,6.864049867881441,20.61799195693774,27.675171274403542,0,85,1,3,2,3,1.8204043208154808
1,86,1.8567088426669427,87.66343238944889,1.821821628324167,0.0342005931867943,1.8204043208154808,4.5729788083627545,0.0363045218514619,6950.796060156783,6.864049867881441,20.701325290271072,27.675171274403542,0,86,1,3,2,3,1.8567088426669427
1,87,1.8664709497436147,87.62378922883387,1.8478613710753464,0.0242743051470992,1.8567088426669427,1.7883517214900777,0.009762107076672,6950.796060156783,6.864049867881441,20.784658623604408,27.675171274403542,0,87,1,3,2,3,1.8664709497436147
1,88,1.8867914632260827,87.56830845861018,1.869990418545547,0.0153470195938149,1.8664709497436147,1.8204043208154808,0.0203205134824679,6950.796060156783,6.864049867881441,20.86799195693774,27.675171274403542,0,88,2,3,2,3,1.8867914632260827
1,89,1.9063453573367748,87.51397761744413,1.8865359234354908,0.0199384320011782,1.8867914632260827,1.8567088426669427,0.019553894110692,6950.796060156783,6.864049867881441,20.951325290271072,27.675171274403542,0,89,2,3,2,3,1.9063453573367748
1,90,1.9208445564940344,87.46722881870824,1.904660459018964,0.017088957020128,1.9063453573367748,1.8664709497436147,0.0144991991572598,6950.796060156783,6.864049867881441,21.034658623604408,27.675171274403542,0,90,2,3,2,3,1.9208445564940344
1,91,1.96133865170582,87.38148767589057,1.9295095218455431,0.0285022249096107,1.9208445564940344,1.8867914632260827,0.0404940952117851,6950.796060156783,6.864049867881441,21.11799195693774,27.675171274403542,0,91,3,3,2,3,1.96133865170582
1,92,2.0431927681193,87.23370650127035,1.975125325439718,0.0623283683522975,1.96133865170582,1.9063453573367748,0.0818541164134802,6950.796060156783,6.864049867881441,21.201325290271072,27.675171274403542,0,92,3,3,2,3,2.0431927681193
1,93,2.0531285412235865,87.1938028416139,2.0192199870162355,0.050372280371086,2.0431927681193,1.9208445564940344,0.0099357731042863,6950.796060156783,6.864049867881441,21.284658623604408,27.675171274403542,0,93,3,3,2,3,2.0531285412235865
1,94,2.08827395202116,87.11608472541755,2.061531753788016,0.0236862570186022,2.0531285412235865,1.96133865170582,0.0351454107975728,6950.796060156783,6.864049867881441,21.36799195693774,27.675171274403542,0,94,4,3,2,3,2.08827395202116
1,95,2.102743592921386,87.0693802640672,2.0813820287220444,0.0255154324638094,2.08827395202116,2.0431927681193,0.0144696409002267,6950.796060156783,6.864049867881441,21.451325290271072,27.675171274403542,0,95,4,3,2,3,2.102743592921386
1,96,2.1428402835734714,86.98423522808909,2.1112859428386725,0.0282683558303612,2.102743592921386,2.0531285412235865,0.0400966906520854,6950.796060156783,6.864049867881441,21.534658623604408,27.675171274403542,0,96,4,3,2,3,2.1428402835734714
1,97,2.163434699203256,86.92834360464441,2.1363395252327044,0.0308633680871633,2.1428402835734714,2.08827395202116,0.0205944156297839,6950.796060156783,6.864049867881441,21.61799195693774,27.675171274403542,0,97,1,3,2,3,2.163434699203256
1,98,2.186350412148673,86.86897003522628,2.164208464975134,0.0217653820839551,2.163434699203256,2.102743592921386,0.022915712945418,6950.796060156783,6.864049867881441,21.701325290271072,27.675171274403542,0,98,1,3,2,3,2.186350412148673
1,99,2.2673744895576435,86.72243391911283,2.205719866969857,0.054609997617483,2.186350412148673,2.1428402835734714,0.0810240774089701,6950.796060156783,6.864049867881441,21.784658623604408,27.675171274403542,0,99,1,3,2,3,2.2673744895576435
1,100,2.277638946051276,86.68203723437237,2.243787949252531,0.0500064272688589,2.2673744895576435,2.163434699203256,0.010264456493632,6950.796060156783,6.864049867881441,21.86799195693774,27.675171274403542,0,100,2,3,2,3,2.277638946051276
1,101,2.2826582319782407,86.64950830548194,2.2758905558623868,0.0077904330293471,2.277638946051276,2.186350412148673,0.0050192859269651,6950.796060156783,6.864049867881441,21.951325290271072,27.675171274403542,0,101,2,3,2,3,2.2826582319782407
1,102,2.327723315085136,86.55691068082159,2.2960068310382176,0.0275816937121069,2.2826582319782407,2.2673744895576435,0.0450650831068952,6950.796060156783,6.864049867881441,22.034658623604408,27.675171274403542,0,102,2,3,2,3,2.327723315085136
1,103,2.3219963383801585,86.54050114587906,2.3107926284811784,0.0245327895984885,2.327723315085136,2.277638946051276,-0.0057269767049774,6950.796060156783,6.864049867881441,22.11799195693774,27.675171274403542,0,103,3,3,2,3,2.3219963383801585
1,104,2.361483693749855,86.45627011282451,2.3370677824050503,0.021337809415293,2.3219963383801585,2.2826582319782407,0.0394873553696966,6950.796060156783,6.864049867881441,22.201325290271072,27.675171274403542,0,104,3,3,2,3,2.361483693749855
1,105,2.396829731499248,86.37825105620041,2.360103254543088,0.037435790237849,2.361483693749855,2.327723315085136,0.035346037749393,6950.796060156783,6.864049867881441,22.284658623604408,27.675171274403542,0,105,3,3,2,3,2.396829731499248
1,106,2.4517410208636585,86.27088412215382,2.4033514820375874,0.0454807233561185,2.396829731499248,2.3219963383801585,0.0549112893644103,6950.796060156783,6.864049867881441,22.36799195693774,27.675171274403542,0,106,4,3,2,3,2.4517410208636585
1,107,2.4559134642819025,86.23962545702643,2.434828072214936,0.0329735916132789,2.4517410208636585,2.361483693749855,0.0041724434182439,6950.796060156783,6.864049867881441,22.451325290271072,27.675171274403542,0,107,4,3,2,3,2.4559134642819025
1,108,2.51279505707951,86.12930306783002,2.4734831807416904,0.0341089436500195,2.4559134642819025,2.396829731499248,0.0568815927976076,6950.796060156783,6.864049867881441,22.534658623604408,27.675171274403542,0,108,4,3,2,3,2.51279505707951
1,109,2.5490862837636863,86.04986622780376,2.5059316017083666,0.0469640696412763,2.51279505707951,2.4517410208636585,0.0362912266841761,6950.796060156783,6.864049867881441,22.61799195693774,27.675171274403542,0,109,1,3,2,3,2.5490862837636863
1,110,2.615226026796256,85.9256566132549,2.559035789213151,0.0519352518362586,2.5490862837636863,2.4559134642819025,0.0661397430325694,6950.796060156783,6.864049867881441,22.701325290271072,27.675171274403542,0,110,1,3,2,3,2.615226026796256
1,111,2.620900046134797,85.8921455842471,2.5950707855649138,0.0399246719246957,2.615226026796256,2.51279505707951,0.0056740193385418,6950.796060156783,6.864049867881441,22.784658623604408,27.675171274403542,0,111,1,3,2,3,2.620900046134797
1,112,2.6234715549621503,85.86328832100607,2.619865875964401,0.0042189233982701,2.620900046134797,2.5490862837636863,0.0025715088273527,6950.796060156783,6.864049867881441,22.86799195693774,27.675171274403542,0,112,2,3,2,3,2.6234715549621503
1,113,2.643150220188516,85.80877032316653,2.629173940428488,0.0121719128061725,2.6234715549621503,2.615226026796256,0.0196786652263658,6950.796060156783,6.864049867881441,22.951325290271072,27.675171274403542,0,113,2,3,2,3,2.643150220188516
1,114,2.6895835226139453,85.71412036952837,2.652068432588204,0.0339462656415009,2.643150220188516,2.620900046134797,0.046433302425429,6950.796060156783,6.864049867881441,23.034658623604408,27.675171274403542,0,114,2,3,2,3,2.6895835226139453
1,115,2.685532499900352,85.69519690359876,2.672755414234272,0.0257187350412602,2.6895835226139453,2.6234715549621503,-0.0040510227135932,6950.796060156783,6.864049867881441,23.11799195693774,27.675171274403542,0,115,3,3,2,3,2.685532499900352
1,116,2.7257297628004484,85.60990100924863,2.700281928438249,0.0221313556193918,2.685532499900352,2.643150220188516,0.0401972629000964,6950.796060156783,6.864049867881441,23.201325290271072,27.675171274403542,0,116,3,3,2,3,2.7257297628004484
1,117,2.774056830574982,85.51241040758681,2.7284396977585943,0.0443243397125884,2.7257297628004484,2.6895835226139453,0.0483270677745335,6950.796060156783,6.864049867881441,23.284658623604408,27.675171274403542,0,117,3,3,2,3,2.774056830574982
1,118,2.799048344848868,85.44992313617598,2.766278312741433,0.0372730817502936,2.774056830574982,2.685532499900352,0.0249915142738861,6950.796060156783,6.864049867881441,23.36799195693774,27.675171274403542,0,118,4,3,2,3,2.799048344848868
1,119,2.852212006138136,85.34517764424209,2.808439060520662,0.039914872196333,2.799048344848868,2.7257297628004484,0.0531636612892678,6950.796060156783,6.864049867881441,23.451325290271072,27.675171274403542,0,119,4,3,2,3,2.852212006138136
